pincode,district,Total_Enrollments,age_0_5,age_5_17,age_18_greater,Total_Demo,demo_age_5_17,demo_age_17_,Total_Bio,bio_age_5_17,bio_age_17_,Demo_Rate,Bio_Rate,Youth_Enrollment_Pct,Cluster,Cluster_Label,Anomaly,PC1,PC2,Coverage_Score,Accuracy_Score,Reliability_Score,Inclusion_Score
758031,Keonjhar,292.0,238.0,54.0,0.0,2314.0,322.0,1992.0,5080.0,2323.0,2757.0,7.924657534246576,17.397260273972602,100.0,1,Stable,1,2.6110101744800263,-0.6214358470997372,30.353430353430355,66.98059360730593,74.90779768177029,54.71
758032,Keonjhar,135.0,118.0,17.0,0.0,1475.0,183.0,1292.0,2749.0,1264.0,1485.0,10.925925925925926,20.362962962962964,100.0,0,Moderate,1,0.6892016790433769,0.6707203119809871,14.033264033264034,54.47530864197531,70.63034188034187,43.15
758034,Keonjhar,193.0,124.0,69.0,0.0,1681.0,187.0,1494.0,5016.0,1972.0,3044.0,8.709844559585493,25.989637305699482,100.0,1,Stable,1,1.7644798712591068,0.47258943097891914,20.062370062370064,63.70898100172711,62.51494619370266,45.89
758035,Keonjhar,198.0,109.0,89.0,0.0,1983.0,177.0,1806.0,3969.0,2055.0,1914.0,10.015151515151516,20.045454545454547,100.0,1,Stable,1,1.701588716685444,0.2768361636043635,20.582120582120584,58.270202020202014,71.0882867132867,47.04
758036,Keonjhar,24.0,17.0,7.0,0.0,187.0,11.0,176.0,629.0,333.0,296.0,7.791666666666667,26.208333333333332,100.0,0,Moderate,1,-1.5177580563898514,0.7770676307804227,2.494802494802495,67.53472222222223,62.199519230769226,39.92
758037,Keonjhar,23.0,10.0,13.0,0.0,284.0,41.0,243.0,785.0,403.0,382.0,12.347826086956522,34.130434782608695,100.0,0,Moderate,1,-1.106593096291397,2.403704304504449,2.390852390852391,48.55072463768116,50.77341137123745,30.75
758038,Keonjhar,127.0,85.0,42.0,0.0,558.0,54.0,504.0,1359.0,572.0,787.0,4.393700787401575,10.700787401574804,100.0,0,Moderate,1,-0.8726442883088866,-1.4615115177230655,13.201663201663202,81.69291338582677,84.56617201695941,55.16
758040,Keonjhar,24.0,13.0,11.0,0.0,83.0,6.0,77.0,254.0,105.0,149.0,3.4583333333333335,10.583333333333334,100.0,0,Moderate,1,-2.0991436615164583,-1.4206903185346047,2.494802494802495,85.59027777777777,84.73557692307692,52.1
758041,Keonjhar,116.0,92.0,24.0,0.0,1406.0,217.0,1189.0,2563.0,1203.0,1360.0,12.120689655172415,22.094827586206897,100.0,0,Moderate,1,0.5625676358103366,1.1158906720983404,12.058212058212058,49.4971264367816,68.13246021220158,40.11
758043,Keonjhar,159.0,138.0,21.0,0.0,1201.0,179.0,1022.0,3248.0,1580.0,1668.0,7.553459119496855,20.427672955974842,100.0,0,Moderate,1,0.5925958284086005,-0.10935789560196545,16.528066528066528,68.52725366876311,70.53701015965166,48.33
758044,Keonjhar,112.0,90.0,22.0,0.0,900.0,127.0,773.0,2270.0,982.0,1288.0,8.035714285714286,20.267857142857142,100.0,0,Moderate,1,-0.13343594401424366,0.10930232636904871,11.642411642411643,66.51785714285714,70.76751373626374,45.84
758045,Keonjhar,77.0,65.0,12.0,0.0,581.0,94.0,487.0,1253.0,695.0,558.0,7.545454545454546,16.272727272727273,100.0,0,Moderate,1,-0.9197519717777783,-0.21855994408285126,8.004158004158004,68.56060606060606,76.52972027972028,46.73
758046,Keonjhar,77.0,65.0,11.0,1.0,746.0,107.0,639.0,1333.0,644.0,689.0,9.688311688311689,17.31168831168831,98.7012987012987,0,Moderate,1,-0.664459092373804,0.32425366763345037,8.004158004158004,59.632034632034625,75.03121878121878,43.6
758047,Keonjhar,136.0,109.0,27.0,0.0,1215.0,154.0,1061.0,2184.0,1005.0,1179.0,8.933823529411764,16.058823529411764,100.0,0,Moderate,1,0.1861298835602066,-0.09463439994600599,14.137214137214137,62.775735294117645,76.83823529411765,47.54
758052,Keonjhar,2.0,1.0,1.0,0.0,21.0,1.0,20.0,53.0,22.0,31.0,10.5,26.5,100.0,0,Moderate,1,-1.805420621213674,1.4494748851896435,0.2079002079002079,56.25,61.778846153846146,35.49
758076,Keonjhar,114.0,100.0,14.0,0.0,1133.0,158.0,975.0,2311.0,911.0,1400.0,9.93859649122807,20.271929824561404,100.0,0,Moderate,1,0.15040230383050265,0.5111396602260186,11.85031185031185,58.5891812865497,70.76163967611336,43.55
758078,Keonjhar,96.0,76.0,19.0,1.0,645.0,94.0,551.0,1894.0,846.0,1048.0,6.71875,19.729166666666668,98.95833333333334,0,Moderate,1,-0.5809478296196062,-0.17185459738739153,9.97920997920998,72.00520833333333,71.54447115384615,47.06
758079,Keonjhar,95.0,81.0,14.0,0.0,1089.0,136.0,953.0,1777.0,843.0,934.0,11.463157894736842,18.705263157894738,100.0,0,Moderate,1,-0.08760014775707842,0.7663623725920352,9.875259875259875,52.23684210526316,73.02125506072875,41.53
758080,Keonjhar,147.0,113.0,33.0,1.0,794.0,120.0,674.0,2420.0,1071.0,1349.0,5.401360544217687,16.462585034013607,99.31972789115646,0,Moderate,1,-0.1664553784049556,-0.8453145866603217,15.280665280665282,77.49433106575964,76.25588697017268,52.24
758081,Keonjhar,128.0,118.0,10.0,0.0,804.0,106.0,698.0,1404.0,742.0,662.0,6.28125,10.96875,100.0,0,Moderate,1,-0.5791026254708278,-1.0397833346909207,13.305613305613306,73.828125,84.1796875,52.72
758082,Keonjhar,56.0,47.0,9.0,0.0,287.0,37.0,250.0,915.0,404.0,511.0,5.125,16.339285714285715,100.0,0,Moderate,1,-1.447881786695212,-0.6786160030444521,5.8212058212058215,78.64583333333333,76.43372252747253,48.85
758083,Keonjhar,92.0,85.0,7.0,0.0,635.0,79.0,556.0,1734.0,814.0,920.0,6.9021739130434785,18.847826086956523,100.0,0,Moderate,1,-0.6583840519266623,-0.19169311462329489,9.563409563409564,71.2409420289855,72.81563545150502,47.04
758084,Keonjhar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.639161396817984,-2.9712955729961124,0.0,100.0,100.0,60.0
758085,Keonjhar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,Moderate,1,-2.639161396817984,-2.9712955729961124,0.0,100.0,100.0,60.0
758086,Keonjhar,5.0,5.0,0.0,0.0,26.0,2.0,24.0,6.0,0.0,6.0,5.2,1.2,100.0,0,Moderate,1,-2.3655001406020015,-1.7598490954074473,0.5197505197505198,78.33333333333333,98.26923076923077,53.19
758087,Keonjhar,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.6351845026788303,-2.971405375230598,0.0,100.0,100.0,60.0
759001,Dhenkanal,68.0,55.0,13.0,0.0,458.0,44.0,414.0,2047.0,883.0,1164.0,6.735294117647059,30.102941176470587,100.0,0,Moderate,1,-0.6764522175723192,0.7354766873710633,7.0686070686070686,71.93627450980392,56.58229638009049,41.38
759013,Dhenkanal,147.0,120.0,24.0,3.0,1265.0,180.0,1085.0,4072.0,2040.0,2032.0,8.605442176870747,27.700680272108844,97.95918367346938,0,Moderate,1,0.9635470361484165,0.7160958976107061,15.280665280665282,64.14399092970521,60.04709576138147,43.37
759014,Dhenkanal,137.0,109.0,28.0,0.0,660.0,97.0,563.0,3863.0,1644.0,2219.0,4.817518248175182,28.197080291970803,100.0,0,Moderate,1,0.2280703960663895,-0.02418999515342579,14.241164241164242,79.92700729927007,59.33113419427288,47.47
759015,Dhenkanal,173.0,137.0,35.0,1.0,1412.0,229.0,1183.0,4171.0,2237.0,1934.0,8.16184971098266,24.109826589595375,99.42196531791907,1,Stable,1,1.1658483349252249,0.2675958301275738,17.983367983367984,65.99229287090557,65.22621164962206,46.56
759016,Dhenkanal,317.0,241.0,74.0,2.0,2308.0,367.0,1941.0,7892.0,3271.0,4621.0,7.280757097791798,24.895899053627762,99.36908517350159,1,Stable,1,3.60383018638085,-0.2640719971289048,32.95218295218295,69.66351209253418,64.09245328803688,53.31
759017,Dhenkanal,120.0,99.0,20.0,1.0,1454.0,196.0,1258.0,3686.0,2202.0,1484.0,12.116666666666667,30.716666666666665,99.16666666666667,0,Moderate,1,1.058535292023666,1.7825020474697044,12.474012474012476,49.513888888888886,55.69711538461538,36.55
759018,Dhenkanal,173.0,128.0,44.0,1.0,1893.0,330.0,1563.0,5201.0,2772.0,2429.0,10.942196531791907,30.063583815028903,99.42196531791907,1,Stable,1,2.0365690118218884,1.3207306023039957,17.983367983367984,54.40751445086705,56.63906180524677,40.51
759019,Dhenkanal,140.0,124.0,16.0,0.0,962.0,141.0,821.0,2779.0,1352.0,1427.0,6.871428571428571,19.85,100.0,0,Moderate,1,0.14216092842391367,-0.24829216556883318,14.553014553014554,71.36904761904762,71.3701923076923,48.64
759020,Dhenkanal,147.0,126.0,21.0,0.0,656.0,100.0,556.0,3641.0,1673.0,1968.0,4.462585034013605,24.768707482993197,100.0,0,Moderate,1,0.14794404560761243,-0.39614693646869925,15.280665280665282,81.40589569160997,64.27590266875981,49.82
759021,Dhenkanal,113.0,93.0,20.0,0.0,958.0,135.0,823.0,3184.0,1483.0,1701.0,8.47787610619469,28.17699115044248,100.0,0,Moderate,1,0.30486197455838543,0.8251254717408751,11.746361746361748,64.67551622418878,59.36010891763103,41.91
759022,Dhenkanal,121.0,113.0,8.0,0.0,797.0,113.0,684.0,2431.0,1102.0,1329.0,6.586776859504132,20.09090909090909,100.0,0,Moderate,1,-0.18755182025834216,-0.23889436503669031,12.577962577962579,72.55509641873277,71.02272727272727,48.1
759023,Dhenkanal,94.0,77.0,17.0,0.0,744.0,117.0,627.0,2220.0,1128.0,1092.0,7.914893617021277,23.617021276595743,100.0,0,Moderate,1,-0.31676477792688734,0.3981856085156815,9.771309771309772,67.02127659574468,65.93698854337151,43.8
759024,Dhenkanal,68.0,55.0,13.0,0.0,846.0,132.0,714.0,2108.0,1152.0,956.0,12.441176470588236,31.0,100.0,0,Moderate,1,-0.10662744059636341,2.033228783901683,7.0686070686070686,48.16176470588235,55.28846153846153,33.86
759025,Dhenkanal,109.0,93.0,16.0,0.0,1017.0,136.0,881.0,2690.0,1266.0,1424.0,9.330275229357799,24.678899082568808,100.0,0,Moderate,1,0.1782292621070398,0.7428979586117744,11.33056133056133,61.12385321100917,64.40543401552574,42.19
759026,Dhenkanal,120.0,106.0,14.0,0.0,1040.0,123.0,917.0,2970.0,1755.0,1215.0,8.666666666666666,24.75,100.0,0,Moderate,1,0.3030761064839941,0.5752436947993648,12.474012474012476,63.888888888888886,64.30288461538461,43.45
759027,Dhenkanal,114.0,91.0,23.0,0.0,921.0,149.0,772.0,3180.0,1513.0,1667.0,8.078947368421053,27.894736842105264,100.0,0,Moderate,1,0.2590112347823368,0.7146305780626533,11.85031185031185,66.33771929824562,59.767206477732785,42.57
759028,Dhenkanal,135.0,106.0,29.0,0.0,1193.0,193.0,1000.0,3492.0,1724.0,1768.0,8.837037037037037,25.866666666666667,100.0,0,Moderate,1,0.6676710590498796,0.6565403085594814,14.033264033264034,63.17901234567901,62.692307692307686,43.37
759029,Angul,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.638650456033298,-2.9712961861713185,0.0,100.0,100.0,60.0
759037,Angul,0.0,0.0,0.0,0.0,17.0,1.0,16.0,23.0,14.0,9.0,0.0,0.0,0.0,0,Moderate,1,-2.61938231979568,-2.9721385405705676,0.0,100.0,100.0,60.0
759039,Dhenkanal,121.0,82.0,39.0,0.0,682.0,130.0,552.0,3304.0,1670.0,1634.0,5.636363636363637,27.305785123966942,100.0,0,Moderate,1,0.030583719167344484,0.1259544145186849,12.577962577962579,76.51515151515152,60.61665607120152,46.17
759040,Angul,25.0,24.0,1.0,0.0,111.0,15.0,96.0,608.0,299.0,309.0,4.44,24.32,100.0,0,Moderate,1,-1.7414643208863763,-0.10170467770835862,2.598752598752599,81.5,64.92307692307692,44.97
759100,Angul,175.0,141.0,34.0,0.0,1199.0,150.0,1049.0,3895.0,2044.0,1851.0,6.851428571428571,22.257142857142856,100.0,1,Stable,1,0.8487419251451462,-0.1602648004177956,18.191268191268193,71.45238095238095,67.89835164835165,49.08
759101,Angul,2.0,2.0,0.0,0.0,13.0,1.0,12.0,40.0,25.0,15.0,6.5,20.0,100.0,0,Moderate,1,-2.0676867118917275,0.05592144553405569,0.2079002079002079,72.91666666666666,71.15384615384615,43.3
759102,Angul,9.0,6.0,3.0,0.0,46.0,7.0,39.0,65.0,39.0,26.0,5.111111111111111,7.222222222222222,100.0,0,Moderate,1,-2.2338621631099578,-1.2996360671450478,0.9355509355509356,78.7037037037037,89.58333333333333,50.86
759103,Angul,184.0,140.0,42.0,2.0,2004.0,173.0,1831.0,3737.0,1736.0,2001.0,10.891304347826088,20.309782608695652,98.91304347826086,1,Stable,1,1.6242426860345143,0.5221333308128203,19.12681912681913,54.6195652173913,70.70704431438126,45.25
759104,Angul,44.0,40.0,4.0,0.0,384.0,49.0,335.0,1036.0,596.0,440.0,8.727272727272727,23.545454545454547,100.0,0,Moderate,1,-1.148118091086118,0.7075176467432404,4.5738045738045745,63.63636363636363,66.04020979020979,40.73
759105,Angul,82.0,77.0,5.0,0.0,692.0,80.0,612.0,1627.0,886.0,741.0,8.439024390243903,19.841463414634145,100.0,0,Moderate,1,-0.6154322904619876,0.24390880363086714,8.523908523908524,64.83739837398375,71.38250469043152,44.28
759106,Angul,8.0,7.0,1.0,0.0,36.0,5.0,31.0,83.0,48.0,35.0,4.5,10.375,100.0,0,Moderate,1,-2.2226599136409426,-1.1735706710408145,0.8316008316008316,81.25,85.0360576923077,50.22
759107,Angul,39.0,25.0,14.0,0.0,268.0,38.0,230.0,910.0,529.0,381.0,6.871794871794871,23.333333333333332,100.0,0,Moderate,1,-1.3784427112948487,0.30463853553658377,4.054054054054054,71.36752136752136,66.34615384615384,42.94
759111,Angul,0.0,0.0,0.0,0.0,6.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.634104685807855,-2.971448682949186,0.0,100.0,100.0,60.0
759116,Angul,13.0,9.0,3.0,1.0,93.0,13.0,80.0,305.0,130.0,175.0,7.153846153846154,23.46153846153846,92.3076923076923,0,Moderate,1,-1.8014104783344211,0.4480681541381387,1.3513513513513513,70.1923076923077,66.16124260355029,41.45
759117,Angul,109.0,93.0,14.0,2.0,1255.0,162.0,1093.0,2711.0,1433.0,1278.0,11.513761467889909,24.871559633027523,98.1651376146789,0,Moderate,1,0.46473959768607626,1.225350289159454,11.33056133056133,52.02599388379204,64.12755822159491,39.38
759118,Angul,129.0,118.0,10.0,1.0,1179.0,188.0,991.0,2425.0,1260.0,1165.0,9.13953488372093,18.7984496124031,99.2248062015504,0,Moderate,1,0.2386735460983156,0.18313651721906643,13.409563409563411,61.91860465116279,72.88685152057245,45.81
759119,Angul,179.0,149.0,29.0,1.0,1627.0,174.0,1453.0,3650.0,2091.0,1559.0,9.089385474860336,20.391061452513966,99.4413407821229,1,Stable,1,1.2036500228770781,0.1595975193864297,18.60706860706861,62.12756052141526,70.58981521272024,47.26
759120,Dhenkanal,300.0,268.0,32.0,0.0,1598.0,209.0,1389.0,6297.0,3401.0,2896.0,5.326666666666667,20.99,100.0,1,Stable,1,2.370445765458856,-0.9187251925743952,31.185031185031185,77.80555555555556,69.72596153846153,56.73
759121,Dhenkanal,167.0,137.0,30.0,0.0,1491.0,198.0,1293.0,5483.0,1872.0,3611.0,8.928143712574851,32.83233532934132,100.0,1,Stable,1,1.7248306949488683,1.1255954750777728,17.35966735966736,62.79940119760479,52.645670198065396,41.58
759122,Angul,52.0,40.0,12.0,0.0,545.0,77.0,468.0,932.0,451.0,481.0,10.48076923076923,17.923076923076923,100.0,0,Moderate,1,-1.0178866617329254,0.611502923502102,5.405405405405405,56.330128205128204,74.14940828402366,41.31
759123,Angul,106.0,96.0,10.0,0.0,641.0,61.0,580.0,1911.0,1002.0,909.0,6.047169811320755,18.028301886792452,100.0,0,Moderate,1,-0.5820320261274745,-0.4769735148332852,11.01871101871102,74.80345911949685,73.99764150943396,49.05
759124,Angul,80.0,72.0,8.0,0.0,768.0,113.0,655.0,2339.0,1172.0,1167.0,9.6,29.2375,100.0,0,Moderate,1,-0.18495208444972758,1.2464505276180577,8.316008316008316,60.0,57.83052884615384,38.68
759125,Angul,341.0,297.0,43.0,1.0,2615.0,335.0,2280.0,6841.0,3341.0,3500.0,7.668621700879766,20.06158357771261,99.70674486803519,1,Stable,1,3.613199834196611,-0.608478602060505,35.44698544698545,68.04740957966764,71.06502368599142,55.91
759126,Angul,185.0,162.0,23.0,0.0,1539.0,224.0,1315.0,5444.0,2453.0,2991.0,8.31891891891892,29.427027027027027,100.0,1,Stable,1,1.7665531445910583,0.6784517307542576,19.230769230769234,65.33783783783784,57.55717255717255,44.56
759127,Angul,308.0,275.0,32.0,1.0,2163.0,312.0,1851.0,5873.0,2920.0,2953.0,7.0227272727272725,19.068181818181817,99.67532467532467,1,Stable,1,2.7798700016470272,-0.7283325254831177,32.016632016632016,70.73863636363636,72.49781468531468,55.78
759128,Angul,179.0,149.0,29.0,1.0,670.0,91.0,579.0,3756.0,1612.0,2144.0,3.7430167597765363,20.98324022346369,99.4413407821229,0,Moderate,1,0.2639477871307502,-0.9303491241446847,18.60706860706861,84.40409683426444,69.73571121615814,53.68
759129,Angul,190.0,167.0,20.0,3.0,1291.0,168.0,1123.0,3999.0,1527.0,2472.0,6.794736842105263,21.04736842105263,98.42105263157895,1,Stable,1,1.0045189424925316,-0.3069898717531796,19.75051975051975,71.68859649122807,69.64321862348177,50.3
759130,Angul,85.0,71.0,14.0,0.0,843.0,133.0,710.0,2573.0,1531.0,1042.0,9.91764705882353,30.270588235294117,100.0,0,Moderate,1,-0.007538349291330808,1.3819178625589728,8.835758835758837,58.67647058823529,56.340497737556554,38.04
759132,Angul,282.0,244.0,38.0,0.0,2437.0,283.0,2154.0,4497.0,2056.0,2441.0,8.641843971631205,15.946808510638299,100.0,1,Stable,1,2.5039933614470673,-0.5531991186074535,29.313929313929314,63.99231678486998,76.99979541734861,54.02
759135,Angul,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,0,Moderate,1,-2.63694382777443,-2.971424269801465,0.0,100.0,100.0,60.0
759141,Angul,123.0,105.0,18.0,0.0,760.0,101.0,659.0,2505.0,1337.0,1168.0,6.178861788617886,20.365853658536587,100.0,0,Moderate,1,-0.19906607717454478,-0.3098191563672936,12.785862785862786,74.25474254742548,70.62617260787992,48.58
759143,Angul,94.0,79.0,15.0,0.0,688.0,108.0,580.0,1599.0,898.0,701.0,7.319148936170213,17.01063829787234,100.0,0,Moderate,1,-0.6535294486637219,-0.25337124304229425,9.771309771309772,69.50354609929079,75.46542553191489,47.4
759145,Angul,51.0,36.0,15.0,0.0,230.0,39.0,191.0,1216.0,443.0,773.0,4.509803921568627,23.84313725490196,100.0,0,Moderate,1,-1.3527366689452012,-0.1961819348057374,5.301455301455301,81.20915032679738,65.61085972850678,46.17
759146,Dhenkanal,63.0,54.0,9.0,0.0,352.0,56.0,296.0,1543.0,885.0,658.0,5.587301587301587,24.49206349206349,100.0,0,Moderate,1,-1.0523522825126217,0.054583717253067376,6.548856548856549,76.71957671957672,64.67490842490842,45.04
759147,Angul,0.0,0.0,0.0,0.0,6.0,0.0,6.0,18.0,12.0,6.0,0.0,0.0,0.0,0,Moderate,1,-2.6295536771175407,-2.9717902392962436,0.0,100.0,100.0,60.0
759148,Angul,9.0,8.0,1.0,0.0,66.0,6.0,60.0,137.0,68.0,69.0,7.333333333333333,15.222222222222221,100.0,0,Moderate,1,-1.9966258262899166,-0.17032283232511697,0.9355509355509356,69.44444444444444,78.0448717948718,44.62
760001,Ganjam,120.0,98.0,22.0,0.0,1991.0,219.0,1772.0,3449.0,1882.0,1567.0,16.591666666666665,28.741666666666667,100.0,1,Stable,1,1.5724348531248948,2.583490647738583,12.474012474012476,30.868055555555557,58.54567307692307,31.81
760002,Ganjam,134.0,116.0,16.0,2.0,911.0,105.0,806.0,3407.0,1671.0,1736.0,6.798507462686567,25.425373134328357,98.50746268656717,0,Moderate,1,0.32559525418416857,0.18969467841405124,13.92931392931393,71.67288557213931,63.32878874856487,46.07
760003,Ganjam,164.0,134.0,29.0,1.0,1514.0,219.0,1295.0,2732.0,1471.0,1261.0,9.231707317073171,16.658536585365855,99.39024390243902,0,Moderate,1,0.7347175451806918,-0.059147604003719906,17.04781704781705,61.53455284552845,75.97326454033771,48.07
760004,Ganjam,21.0,14.0,7.0,0.0,251.0,26.0,225.0,648.0,351.0,297.0,11.952380952380953,30.857142857142858,100.0,0,Moderate,1,-1.2427547130913947,2.0598976179836392,2.182952182952183,50.198412698412696,55.49450549450549,32.58
760005,Ganjam,4.0,4.0,0.0,0.0,93.0,6.0,87.0,110.0,64.0,46.0,23.25,27.5,100.0,0,Moderate,-1,-1.1913031968490022,4.282580487729616,0.4158004158004158,3.125,60.33653846153845,19.2
760006,Ganjam,80.0,72.0,8.0,0.0,951.0,98.0,853.0,2027.0,1181.0,846.0,11.8875,25.3375,100.0,0,Moderate,1,-0.08932204967497774,1.4269695377227354,8.316008316008316,50.46875,63.45552884615384,37.5
760007,Ganjam,52.0,44.0,8.0,0.0,475.0,80.0,395.0,1194.0,624.0,570.0,9.134615384615385,22.96153846153846,100.0,0,Moderate,1,-0.9839215884595566,0.7258215753578734,5.405405405405405,61.93910256410256,66.88239644970415,40.81
760008,Ganjam,40.0,34.0,6.0,0.0,668.0,80.0,588.0,997.0,548.0,449.0,16.7,24.925,100.0,0,Moderate,1,-0.6100438769909377,2.547912190081337,4.158004158004158,30.41666666666667,64.05048076923077,30.0
760009,Ganjam,47.0,37.0,10.0,0.0,662.0,82.0,580.0,1178.0,699.0,479.0,14.085106382978724,25.06382978723404,100.0,0,Moderate,1,-0.6338534100036072,1.9747907529901858,4.885654885654886,41.31205673758865,63.85024549918167,33.5
760010,Ganjam,74.0,64.0,10.0,0.0,626.0,75.0,551.0,1428.0,812.0,616.0,8.45945945945946,19.2972972972973,100.0,0,Moderate,1,-0.7696647548694064,0.22677424225578988,7.6923076923076925,64.75225225225225,72.16735966735966,44.15
760020,Boudh,3.0,3.0,0.0,0.0,29.0,8.0,21.0,94.0,68.0,26.0,9.666666666666666,31.333333333333332,100.0,0,Moderate,1,-1.749509310211651,1.6589606684151417,0.31185031185031187,59.72222222222222,54.8076923076923,34.48
761001,Ganjam,92.0,76.0,16.0,0.0,1057.0,136.0,921.0,2466.0,1111.0,1355.0,11.48913043478261,26.804347826086957,100.0,0,Moderate,1,0.18164501875790762,1.4228490807549614,9.563409563409564,52.12862318840579,61.339882943143806,37.87
761002,Ganjam,79.0,70.0,9.0,0.0,681.0,84.0,597.0,1544.0,858.0,686.0,8.620253164556962,19.544303797468356,100.0,0,Moderate,1,-0.6589629805196578,0.26734697050105805,8.212058212058212,64.08227848101265,71.81110029211294,44.05
761003,Ganjam,132.0,112.0,20.0,0.0,1379.0,160.0,1219.0,3487.0,1955.0,1532.0,10.446969696969697,26.416666666666668,100.0,0,Moderate,1,0.8726933835234916,1.0520090090812382,13.721413721413722,56.47095959595959,61.89903846153845,41.0
761004,Ganjam,56.0,50.0,6.0,0.0,851.0,93.0,758.0,1688.0,841.0,847.0,15.196428571428571,30.142857142857142,100.0,0,Moderate,1,-0.17986129814236848,2.5940607926411157,5.8212058212058215,36.68154761904761,56.52472527472527,30.29
761005,Ganjam,117.0,94.0,23.0,0.0,906.0,120.0,786.0,2144.0,1036.0,1108.0,7.743589743589744,18.324786324786324,100.0,0,Moderate,1,-0.17922103040570977,-0.1199508948519469,12.162162162162163,67.73504273504273,73.57001972386587,47.26
761006,Ganjam,29.0,28.0,1.0,0.0,480.0,61.0,419.0,903.0,403.0,500.0,16.551724137931036,31.137931034482758,100.0,0,Moderate,1,-0.7591951590072323,3.050470845906278,3.0145530145530146,31.034482758620683,55.08952254641909,27.04
761007,Ganjam,55.0,48.0,7.0,0.0,886.0,155.0,731.0,2201.0,1028.0,1173.0,16.10909090909091,40.018181818181816,100.0,0,Moderate,1,0.16276931127882288,3.5848660360877473,5.717255717255718,32.878787878787875,42.281468531468526,24.83
761008,Ganjam,200.0,169.0,31.0,0.0,938.0,119.0,819.0,3063.0,1561.0,1502.0,4.69,15.315,100.0,0,Moderate,1,0.34085406495808945,-1.2219910150749256,20.79002079002079,80.45833333333333,77.9110576923077,55.83
761009,Ganjam,95.0,84.0,11.0,0.0,1343.0,258.0,1085.0,2389.0,1316.0,1073.0,14.136842105263158,25.147368421052633,100.0,0,Moderate,1,0.4861057221309752,1.850031104715469,9.875259875259875,41.09649122807017,63.72975708502024,35.4
761010,Ganjam,109.0,93.0,16.0,0.0,1067.0,156.0,911.0,2738.0,1366.0,1372.0,9.788990825688073,25.119266055045873,100.0,0,Moderate,1,0.256352521357963,0.8758364712236586,11.33056133056133,59.21253822629969,63.77028934368383,41.43
761011,Ganjam,56.0,46.0,10.0,0.0,336.0,45.0,291.0,1244.0,585.0,659.0,6.0,22.214285714285715,100.0,0,Moderate,1,-1.198534131055389,-0.019712293497394704,5.8212058212058215,75.0,67.96016483516483,45.22
761012,Ganjam,109.0,100.0,8.0,1.0,1266.0,181.0,1085.0,3352.0,1495.0,1857.0,11.614678899082568,30.75229357798165,99.08256880733946,0,Moderate,1,0.7412870156341187,1.711398336885169,11.33056133056133,51.60550458715596,55.645730416372615,36.71
761013,Ganjam,97.0,90.0,7.0,0.0,1086.0,138.0,948.0,2837.0,1382.0,1455.0,11.195876288659793,29.24742268041237,100.0,0,Moderate,1,0.3561706991622097,1.538855027796284,10.083160083160084,53.350515463917525,57.81621728786677,37.38
761014,Ganjam,141.0,122.0,19.0,0.0,886.0,147.0,739.0,3124.0,1470.0,1654.0,6.283687943262412,22.156028368794328,100.0,0,Moderate,1,0.19271798127417641,-0.195794004977998,14.656964656964657,73.81796690307328,68.04418985270048,48.42
761015,Gajapati,167.0,138.0,29.0,0.0,971.0,145.0,826.0,3956.0,1954.0,2002.0,5.81437125748503,23.688622754491018,100.0,0,Moderate,1,0.6240556430445433,-0.2475811805710578,17.35966735966736,75.77345309381238,65.83371718102256,49.43
761016,Gajapati,447.0,341.0,98.0,8.0,2887.0,499.0,2388.0,7885.0,4137.0,3748.0,6.458612975391499,17.639821029082775,98.2102908277405,1,Stable,-1,4.5531352752893595,-1.3205800234592688,46.46569646569647,73.08911260253542,74.55795043882291,62.88
761017,Gajapati,316.0,249.0,67.0,0.0,2065.0,268.0,1797.0,8306.0,3890.0,4416.0,6.534810126582278,26.28481012658228,100.0,1,Stable,1,3.5124680920324742,-0.3139313935799531,32.84823284823285,72.77162447257383,62.089216163583245,53.6
761018,Ganjam,146.0,140.0,6.0,0.0,1392.0,194.0,1198.0,3832.0,1992.0,1840.0,9.534246575342467,26.246575342465754,100.0,1,Stable,1,1.0090444413501538,0.8033018407678644,15.176715176715177,60.27397260273972,62.144362486828236,42.8
761019,Ganjam,51.0,44.0,7.0,0.0,642.0,83.0,559.0,1825.0,939.0,886.0,12.588235294117647,35.78431372549019,100.0,0,Moderate,1,-0.35887801141394976,2.5006658317070594,5.301455301455301,47.549019607843135,48.38800904977375,30.9
761020,Ganjam,166.0,147.0,19.0,0.0,1516.0,251.0,1265.0,3819.0,2022.0,1797.0,9.132530120481928,23.00602409638554,100.0,1,Stable,1,1.138916613708906,0.4079829179909813,17.255717255717258,61.94779116465863,66.818234476367,45.53
