pincode,district,Total_Enrollments,Total_Demo_Updates,Total_Biometric,Demo_Rate,Bio_Rate,Bio_ZScore,Segment,Demo_Rate_Norm,Bio_Rate_Norm,Enroll_Vol,Enroll_Vol_Norm,Stress_Index
756024,Balasore,440.0,1114.0,3567.0,2.5318181818181817,8.106818181818182,0.49391666182363264,Stress Zone,0.1054880289078864,0.11692357584003378,3.536046020144122,0.39648732986418017,0.169
756025,Balasore,160.0,668.0,2002.0,4.175,12.5125,-0.2759630279835626,Stable Zone,0.17395108537144285,0.18046614712287803,0.6494778404346346,0.07282420344444125,0.157
756026,Balasore,267.0,1095.0,3446.0,4.101123595505618,12.906367041198502,0.4343924174359837,Stress Zone,0.17087303010314642,0.18614683982248095,1.7525592519664746,0.19650975532627007,0.184
756027,Balasore,280.0,1683.0,5090.0,6.010714285714286,18.178571428571427,1.2431350436615614,Stress Zone,0.2504359937383561,0.262187152520465,1.8865784888815578,0.21153697191004364,0.249
756028,Balasore,69.0,632.0,1288.0,9.159420289855072,18.666666666666668,-0.6272052634610945,Exclusion Zone,0.3816266109685043,0.2692268861506805,0.2886568179709487,0.03236631264197389,0.256
756029,Balasore,255.0,1016.0,3313.0,3.984313725490196,12.992156862745098,0.36896494219997283,Stress Zone,0.16600615497230098,0.18738417517168163,1.628849187121782,0.18263847847970982,0.18
756030,Balasore,165.0,755.0,2500.0,4.575757575757576,15.151515151515152,-0.030978947776544544,Stress Zone,0.19064862196398383,0.21852831668074718,0.7010237007865898,0.07860390213050802,0.182
756032,Balasore,285.0,2121.0,6753.0,7.442105263157894,23.694736842105264,2.0612244520637115,Stress Zone,0.31007479951493244,0.3417460831157041,1.938124349233513,0.21731667059611043,0.307
756033,Balasore,157.0,1581.0,5439.0,10.070063694267516,34.64331210191083,1.414820674168086,Stress Zone,0.4195685052400948,0.4996559487398378,0.6185503242234616,0.0693563842328012,0.39
756034,Balasore,79.0,393.0,1579.0,4.974683544303797,19.9873417721519,-0.4840519153883189,Exclusion Zone,0.20726984476912616,0.288274810057815,0.1855650972670385,0.02080691526984036,0.21
756035,Balasore,244.0,1265.0,3750.0,5.184426229508197,15.368852459016393,0.5839409322611513,Stress Zone,0.21600875919787493,0.22166294417411855,1.515448294347481,0.16992314137036293,0.21
756036,Balasore,183.0,1045.0,4344.0,5.7103825136612025,23.737704918032787,0.8761508592550644,Stress Zone,0.237922691290413,0.3423658060417319,0.8865887980536282,0.09941081740034838,0.262
756037,Balasore,58.0,515.0,1445.0,8.879310344827585,24.913793103448278,-0.5499713265283599,Exclusion Zone,0.36995584954075184,0.35932837175591137,0.40205771074525004,0.04508164975132078,0.3
756038,Balasore,112.0,451.0,1781.0,4.026785714285714,15.901785714285714,-0.3846808627742272,Stable Zone,0.1677757474390948,0.22934937064781344,0.1546375810558654,0.0173390960582003,0.168
756039,Balasore,30.0,242.0,622.0,8.066666666666666,20.733333333333334,-0.9548345755451788,Exclusion Zone,0.33609710706498336,0.29903414854593446,0.6907145287161988,0.07744796239329467,0.266
756040,Balasore,163.0,1145.0,3234.0,7.024539877300613,19.84049079754601,0.3301020057815905,Stress Zone,0.2926769666805805,0.2861567977031006,0.6804053566458077,0.07629202265608132,0.246
756041,Balasore,125.0,930.0,2669.0,7.44,21.352,0.05215822000455194,Stress Zone,0.30998708387150536,0.3079570967726427,0.2886568179709487,0.03236631264197389,0.253
756042,Balasore,182.0,660.0,3507.0,3.6263736263736264,19.26923076923077,0.4644005075818233,Stress Zone,0.15109260557366885,0.2779175892063687,0.8762796259832373,0.09825487766313504,0.204
756043,Balasore,147.0,680.0,2689.0,4.625850340136054,18.292517006802722,0.06199693808515507,Stress Zone,0.1927357335167724,0.26383057465713555,0.5154586035195513,0.057796986860667664,0.201
756044,Balasore,151.0,1064.0,2956.0,7.046357615894039,19.576158940397352,0.1933438244612069,Stress Zone,0.2935860012455331,0.2823443739811063,0.5566952918011154,0.06242074580952108,0.242
756045,Balasore,258.0,2666.0,6777.0,10.333333333333334,26.267441860465116,2.0730309137604355,Stress Zone,0.4305376164882019,0.37885187031627116,1.6597767033329553,0.1861062976913499,0.356
756046,Balasore,107.0,566.0,2884.0,5.289719626168225,26.953271028037385,0.15792443937103562,Stress Zone,0.22039580126528996,0.38874349448859946,0.10309172070391026,0.011559397372133533,0.263
756047,Balasore,181.0,1438.0,3846.0,7.94475138121547,21.248618784530386,0.6311667790480464,Stress Zone,0.3310175151541798,0.3064660430551057,0.8659704539128462,0.09709893792592168,0.272
756048,Balasore,74.0,658.0,1989.0,8.891891891891891,26.87837837837838,-0.28235819473595464,Exclusion Zone,0.3704800588263777,0.38766332762092437,0.23711095761899362,0.026586613955907126,0.31
756049,Balasore,85.0,685.0,1767.0,8.058823529411764,20.788235294117648,-0.3915679654306494,Exclusion Zone,0.3357703232953529,0.2998259923287306,0.12371006484469231,0.013871276846560239,0.253
756051,Balasore,31.0,245.0,868.0,7.903225806451613,28.0,-0.8338183431537602,Exclusion Zone,0.32928735496236045,0.40384032922602076,0.6804053566458077,0.07629202265608132,0.316
756053,Balasore,8.0,40.0,49.0,5.0,6.125,-1.2367138485544587,Exclusion Zone,0.2083246531394525,0.08834007201819205,0.9175163142648014,0.10287863661198846,0.127
756055,Balasore,30.0,298.0,675.0,9.933333333333334,22.5,-0.9287619726315806,Exclusion Zone,0.41387164423704564,0.32451455027090953,0.6907145287161988,0.07744796239329467,0.302
756056,Balasore,119.0,679.0,1506.0,5.705882352941177,12.655462184873949,-0.5199632363825203,Stable Zone,0.23773519240619875,0.18252807197310542,0.22680178554860259,0.025430674218693772,0.168
756058,Balasore,142.0,651.0,2254.0,4.584507042253521,15.873239436619718,-0.1519951801679631,Stress Zone,0.19101316787856842,0.22893765142742728,0.4639127431675962,0.0520172881746009,0.182
756059,Balasore,91.0,567.0,1852.0,6.230769230769231,20.35164835164835,-0.3497534135880861,Exclusion Zone,0.2596045677583947,0.29352915609363833,0.061855032422346155,0.006935638423280119,0.226
756060,Balasore,77.0,383.0,1521.0,4.974025974025974,19.753246753246753,-0.512584197822068,Exclusion Zone,0.2072424471491177,0.28489848828978553,0.20618344140782052,0.023118794744267066,0.209
756079,Balasore,60.0,383.0,1387.0,6.383333333333334,23.116666666666667,-0.578503608962109,Exclusion Zone,0.2659611405080344,0.33340865275981596,0.381439366604468,0.04276977027689407,0.255
756080,Balasore,84.0,433.0,1375.0,5.154761904761905,16.36904761904762,-0.5844068398104708,Exclusion Zone,0.21477279716519748,0.23608862784259294,0.13401923691508336,0.015027216583773595,0.185
756081,Balasore,108.0,569.0,1521.0,5.268518518518518,14.083333333333334,-0.512584197822068,Stable Zone,0.2195124585858305,0.20312207035475452,0.11340089277430129,0.012715337109346886,0.17
756083,Balasore,207.0,861.0,2361.0,4.159420289855072,11.405797101449275,-0.09935803843673632,Stress Zone,0.1733019578290518,0.16450431630480247,1.134008927743013,0.12715337109346886,0.16
756084,Balasore,22.0,113.0,427.0,5.136363636363637,19.40909090909091,-1.0507620768310595,Exclusion Zone,0.21400623458871032,0.27993477366803715,0.773187905279327,0.0866954802910015,0.222
756085,Balasore,44.0,513.0,1065.0,11.659090909090908,24.204545454545453,-0.7369069700598194,Exclusion Zone,0.4857752139115415,0.3490989858974936,0.5463861197307244,0.06126480607230772,0.333
756086,Balasore,3.0,30.0,26.0,10.0,8.666666666666666,-1.2480283743471523,Exclusion Zone,0.416649306278905,0.12499819714138738,0.9690621746167565,0.10865833529805521,0.209
756088,Balasore,0.0,1.0,0.0,0.0,0.0,-1.2608187078519364,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
756100,Bhadrak,251.0,1066.0,3594.0,4.247011952191235,14.318725099601593,0.5071989312324469,Stress Zone,0.1769514583638696,0.2065170949399998,1.587612498840218,0.1780147195308564,0.192
756101,Bhadrak,107.0,897.0,3426.0,8.383177570093459,32.018691588785046,0.42455369935538056,Stress Zone,0.3492845118992316,0.46180139116433483,0.10309172070391026,0.011559397372133533,0.338
756111,Bhadrak,77.0,672.0,1883.0,8.727272727272727,24.454545454545453,-0.33450340056315125,Exclusion Zone,0.3636212127524989,0.3527047031227259,0.20618344140782052,0.023118794744267066,0.29
756112,Bhadrak,107.0,1065.0,3250.0,9.953271028037383,30.373831775700936,0.337972980246073,Stress Zone,0.41470234690376995,0.4380777937198156,0.10309172070391026,0.011559397372133533,0.346
756113,Bhadrak,58.0,504.0,1608.0,8.689655172413794,27.724137931034484,-0.46978577417144435,Exclusion Zone,0.3620538799389106,0.399861606770592,0.40205771074525004,0.04508164975132078,0.318
756114,Bhadrak,173.0,1719.0,3484.0,9.936416184971097,20.13872832369942,0.4530859817891297,Stress Zone,0.4140000910366692,0.2904582384441487,0.783497077349718,0.08785142002821485,0.287
756115,Bhadrak,142.0,1075.0,2892.0,7.570422535211268,20.366197183098592,0.1618599266032769,Stress Zone,0.3154211297533964,0.29373899198230685,0.4639127431675962,0.0520172881746009,0.252
756116,Bhadrak,152.0,1006.0,3139.0,6.618421052631579,20.651315789473685,0.2833680948987256,Stress Zone,0.2757560540240648,0.2978512202632705,0.5670044638715065,0.06357668554673443,0.244
756117,Bhadrak,304.0,2358.0,5798.0,7.756578947368421,19.07236842105263,1.5914256637149122,Stress Zone,0.3231773237518612,0.2750782693670663,2.1339986185709425,0.23927952560316415,0.282
756118,Bhadrak,71.0,476.0,1108.0,6.704225352112676,15.605633802816902,-0.7157537261865227,Exclusion Zone,0.2793310842095194,0.22507801045393916,0.2680384738301667,0.03005443316754719,0.202
756119,Bhadrak,250.0,1474.0,3872.0,5.896,15.488,0.6439571125528305,Stress Zone,0.2456564309820424,0.2233813935375932,1.577303326769827,0.17685877979364306,0.221
756120,Bhadrak,83.0,813.0,2741.0,9.795180722891565,33.024096385542165,0.08757760509472322,Stress Zone,0.4081155253069274,0.47630221274032825,0.14432840898547436,0.016183156320986946,0.364
756121,Bhadrak,135.0,1128.0,3610.0,8.355555555555556,26.74074074074074,0.5150699056969293,Stress Zone,0.3481336425797073,0.38567819801744313,0.391748538674859,0.04392571001410742,0.306
756122,Bhadrak,81.0,481.0,1404.0,5.938271604938271,17.333333333333332,-0.5701406985935963,Exclusion Zone,0.24741767446932508,0.24999639428277476,0.16494675312625642,0.01849503579541365,0.203
756123,Bhadrak,57.0,584.0,1877.0,10.24561403508772,32.92982456140351,-0.3374550159873322,Exclusion Zone,0.42688279801207113,0.4749425425797249,0.41236688281564104,0.04623758948853413,0.375
756124,Bhadrak,96.0,643.0,2079.0,6.697916666666667,21.65625,-0.2380839633732405,Exclusion Zone,0.2790682332680583,0.31234525463575047,0.010309172070391026,0.0011559397372133532,0.24
756125,Bhadrak,410.0,2439.0,8419.0,5.9487804878048784,20.534146341463416,2.8807896681779526,Stress Zone,0.24785552634493888,0.2961613006754241,3.226770858032391,0.36180913774777956,0.295
756126,Balasore,150.0,1143.0,3583.0,7.62,23.886666666666667,0.5017876362881152,Stress Zone,0.31748677138452563,0.34451426181353156,0.5463861197307244,0.06126480607230772,0.28
756127,Bhadrak,104.0,448.0,1959.0,4.3076923076923075,18.83653846153846,-0.2971162718568593,Stable Zone,0.17947970116629755,0.271676924778082,0.07216420449273718,0.008091578160493473,0.191
756128,Bhadrak,53.0,360.0,1270.0,6.7924528301886795,23.962264150943398,-0.6360601097336372,Exclusion Zone,0.2830070759630298,0.3456045944184949,0.45360357109720517,0.050861348437387544,0.268
756129,Bhadrak,182.0,1403.0,3397.0,7.708791208791209,18.664835164835164,0.41028755813850604,Stress Zone,0.3211862509391779,0.26920047063987296,0.8762796259832373,0.09825487766313504,0.251
756130,Bhadrak,298.0,1988.0,4386.0,6.671140939597316,14.718120805369127,0.896812167224331,Stress Zone,0.2779526244572024,0.21227752684387907,2.0721435861485964,0.23234388717988402,0.236
756131,Bhadrak,284.0,1589.0,4223.0,5.595070422535211,14.869718309859154,0.8166266148674155,Stress Zone,0.23311822101309157,0.2144639977768468,1.927815177163122,0.2161607308588971,0.22
756132,Bhadrak,164.0,1335.0,3955.0,8.140243902439025,24.115853658536587,0.6847877925873335,Stress Zone,0.3391626974892306,0.34781979575106975,0.6907145287161988,0.07744796239329467,0.291
756133,Bhadrak,214.0,1607.0,4395.0,7.509345794392523,20.537383177570092,0.9012395903606024,Stress Zone,0.3128763715842058,0.29620798513824453,1.20617313223575,0.13524494925396233,0.269
756134,Balasore,89.0,773.0,2177.0,8.685393258426966,24.46067415730337,-0.18987424477828516,Exclusion Zone,0.3618763075883074,0.3527930965991361,0.08247337656312821,0.009247517897706826,0.287
756135,Bhadrak,87.0,608.0,1835.0,6.988505747126437,21.091954022988507,-0.35811632395659876,Exclusion Zone,0.2911756071466371,0.30420648773799186,0.10309172070391026,0.011559397372133533,0.242
756137,Bhadrak,42.0,280.0,1163.0,6.666666666666667,27.69047619047619,-0.688697251464864,Exclusion Zone,0.27776620418593667,0.39937610789954264,0.5670044638715065,0.06357668554673443,0.296
756138,Bhadrak,66.0,426.0,1402.0,6.454545454545454,21.242424242424242,-0.5711245704016567,Exclusion Zone,0.26892818859820233,0.30637669998640754,0.31958433418212184,0.035834131853613956,0.241
756139,Bhadrak,34.0,203.0,534.0,5.970588235294118,15.705882352941176,-0.9981249350998326,Exclusion Zone,0.2487641446312286,0.2265238821498898,0.6494778404346346,0.07282420344444125,0.202
756144,Bhadrak,24.0,91.0,397.0,3.7916666666666665,16.541666666666668,-1.065520153951964,Exclusion Zone,0.1579795286307515,0.23857828973620573,0.7525695611385449,0.08438360081657478,0.184
756162,Bhadrak,48.0,433.0,1501.0,9.020833333333334,31.270833333333332,-0.5224229159026711,Exclusion Zone,0.3758523950390956,0.45101512958947704,0.5051494314491602,0.05664104712345431,0.35
756163,Bhadrak,82.0,603.0,1463.0,7.353658536585366,17.841463414634145,-0.541116480255817,Exclusion Zone,0.30638967278802404,0.2573250878299949,0.1546375810558654,0.0173390960582003,0.224
756164,Bhadrak,181.0,836.0,2946.0,4.6187845303867405,16.276243093922652,0.18842446542090535,Stress Zone,0.19244133704373736,0.23475012034330253,0.8659704539128462,0.09709893792592168,0.195
756165,Bhadrak,27.0,108.0,637.0,4.0,23.59259259259259,-0.9474555369847265,Exclusion Zone,0.166659722511562,0.340272869995999,0.7216420449273718,0.08091578160493473,0.236
756166,Balasore,60.0,502.0,1386.0,8.366666666666667,23.1,-0.5789955448661391,Exclusion Zone,0.34859658625335055,0.33316827161146717,0.381439366604468,0.04276977027689407,0.28
756167,Bhadrak,30.0,85.0,347.0,2.8333333333333335,11.566666666666666,-1.090116949153472,Exclusion Zone,0.1180506367790231,0.1668245169540824,0.6907145287161988,0.07744796239329467,0.134
756168,Bhadrak,85.0,720.0,2461.0,8.470588235294118,28.95294117647059,-0.05016444803372065,Stress Zone,0.3529264712009548,0.4175844748845534,0.12371006484469231,0.013871276846560239,0.317
756171,Bhadrak,130.0,875.0,2590.0,6.730769230769231,19.923076923076923,0.01329528358616956,Stress Zone,0.2804370330723399,0.2873479265646686,0.34020267832290385,0.03814601132804066,0.235
756181,Bhadrak,123.0,930.0,2625.0,7.560975609756097,21.341463414634145,0.030513040227225046,Stress Zone,0.3150275242596599,0.3078051289832475,0.2680384738301667,0.03005443316754719,0.254
756182,Balasore,41.0,276.0,1197.0,6.7317073170731705,29.195121951219512,-0.6719714307278387,Exclusion Zone,0.28047611837311653,0.42107741644908264,0.5773136359418974,0.06473262528394778,0.308
757001,Mayurbhanj,94.0,1279.0,2814.0,13.606382978723405,29.93617021276596,0.12348892608892466,Stress Zone,0.5669090029050208,0.4317654583746286,0.030927516211173078,0.0034678192116400597,0.387
757002,Mayurbhanj,35.0,476.0,1076.0,13.6,30.742857142857144,-0.7314956751154876,Exclusion Zone,0.5666430565393108,0.4434001982114269,0.6391686683642437,0.07166826370722791,0.406
757003,Mayurbhanj,28.0,528.0,1274.0,18.857142857142858,45.5,-0.6340923661175166,Exclusion Zone,0.7856815489830781,0.6562405349922837,0.7113328728569808,0.07975984186772136,0.58
757014,Mayurbhanj,115.0,658.0,2007.0,5.721739130434782,17.452173913043477,-0.2735033484634118,Stable Zone,0.23839586394045173,0.2517104163840446,0.1855650972670385,0.02080691526984036,0.202
757016,Mayurbhanj,96.0,808.0,2048.0,8.416666666666666,21.333333333333332,-0.2533339763981754,Exclusion Zone,0.350679832784745,0.307687869886492,0.010309172070391026,0.0011559397372133532,0.259
757017,Mayurbhanj,62.0,522.0,1550.0,8.419354838709678,25.0,-0.4983180566051934,Exclusion Zone,0.350791835286433,0.36057172252323283,0.3608210224636859,0.04045789080246737,0.294
757018,Mayurbhanj,131.0,1206.0,2762.0,9.206106870229007,21.083969465648856,0.09790825907935652,Stress Zone,0.38357180410103775,0.3040913275142501,0.3505118503932949,0.03930195106525401,0.275
757019,Mayurbhanj,145.0,840.0,1947.0,5.793103448275862,13.427586206896551,-0.3030195027052212,Stable Zone,0.24136925329260706,0.19366431551799568,0.49484025937876924,0.055485107386240955,0.18
757020,Mayurbhanj,121.0,502.0,1866.0,4.148760330578512,15.421487603305785,-0.34286631093166386,Stable Zone,0.1728578113652978,0.22242209395978593,0.24742012968938462,0.027742553693120477,0.169
757021,Mayurbhanj,68.0,445.0,1457.0,6.544117647058823,21.426470588235293,-0.544068095679998,Exclusion Zone,0.2726602077854599,0.30903117630373544,0.2989659900413398,0.033522252379187246,0.243
757022,Mayurbhanj,102.0,715.0,1751.0,7.009803921568627,17.166666666666668,-0.3994389398951319,Stable Zone,0.29206299410727166,0.24759258279928656,0.05154586035195513,0.0057796986860667665,0.213
757023,Mayurbhanj,81.0,605.0,1486.0,7.469135802469136,18.34567901234568,-0.5298019544631234,Exclusion Zone,0.31120102506016983,0.26459732329359215,0.16494675312625642,0.01849503579541365,0.229
757024,Mayurbhanj,78.0,437.0,1814.0,5.602564102564102,23.256410256410255,-0.36844697794123205,Exclusion Zone,0.23343044467164292,0.335424156234433,0.1958742693374295,0.02196285500705371,0.242
757025,Mayurbhanj,130.0,1152.0,3187.0,8.861538461538462,24.515384615384615,0.3069810182921731,Stress Zone,0.36921538525638353,0.3535821783635517,0.34020267832290385,0.03814601132804066,0.295
757026,Mayurbhanj,105.0,897.0,2240.0,8.542857142857143,21.333333333333332,-0.1588822828243853,Stress Zone,0.3559375502211217,0.307687869886492,0.08247337656312821,0.009247517897706826,0.262
757027,Mayurbhanj,22.0,136.0,591.0,6.181818181818182,26.863636363636363,-0.9700845885701137,Exclusion Zone,0.25756502569968676,0.38745070547496474,0.773187905279327,0.0866954802910015,0.288
757028,Mayurbhanj,73.0,805.0,2178.0,11.027397260273972,29.835616438356166,-0.189382308874255,Exclusion Zone,0.4594557418555048,0.43031518446882255,0.24742012968938462,0.027742553693120477,0.359
757029,Mayurbhanj,96.0,772.0,2498.0,8.041666666666666,26.020833333333332,-0.031962819584604854,Stress Zone,0.3350554837992861,0.37529506785959815,0.010309172070391026,0.0011559397372133532,0.288
757030,Mayurbhanj,170.0,989.0,2679.0,5.817647058823529,15.758823529411766,0.057077579044853506,Stress Zone,0.24239186112343356,0.22728744579758609,0.7525695611385449,0.08438360081657478,0.203
757031,Mayurbhanj,26.0,263.0,702.0,10.115384615384615,27.0,-0.9154797032227663,Exclusion Zone,0.42145679827443083,0.38941746032509145,0.7319512169977629,0.08207172134214809,0.338
757032,Mayurbhanj,122.0,1416.0,3757.0,11.60655737704918,30.795081967213115,0.5873844835893625,Stress Zone,0.4835864079433848,0.44415343000648716,0.25772930175977565,0.028898493430333832,0.373
757033,Mayurbhanj,232.0,1574.0,4973.0,6.7844827586206895,21.435344827586206,1.185578542890033,Stress Zone,0.2826750034840502,0.30915916829448914,1.3917382295027885,0.15605186452380268,0.271
757034,Mayurbhanj,332.0,1302.0,3243.0,3.9216867469879517,9.768072289156626,0.33452942891786186,Stress Zone,0.16339680625757058,0.1408836260413065,2.4226554365418913,0.27164583824513805,0.174
757035,Mayurbhanj,145.0,1072.0,3290.0,7.393103448275862,22.689655172413794,0.35765041640727924,Stress Zone,0.30803314229723183,0.32724992195901687,0.49484025937876924,0.055485107386240955,0.267
757036,Mayurbhanj,232.0,1374.0,2963.0,5.922413793103448,12.77155172413793,0.19678737578941802,Stress Zone,0.24675695983931703,0.1842024161786791,1.3917382295027885,0.15605186452380268,0.197
757037,Mayurbhanj,269.0,2195.0,4567.0,8.159851301115241,16.977695167286246,0.9858525658537893,Stress Zone,0.33997963839486856,0.2448670716377107,1.7731775961072564,0.19882163480069676,0.264
757038,Mayurbhanj,373.0,2601.0,6153.0,6.97319034852547,16.49597855227882,1.766062909645618,Stress Zone,0.2905374921263893,0.23791933605205917,2.845331491427923,0.31903936747088546,0.27
757039,Mayurbhanj,167.0,1375.0,3278.0,8.233532934131736,19.62874251497006,0.3517471855589174,Stress Zone,0.3430495785230505,0.28310277998351074,0.7216420449273718,0.08091578160493473,0.261
757040,Mayurbhanj,177.0,1159.0,3277.0,6.548022598870056,18.51412429378531,0.3512552496548872,Stress Zone,0.27282290733178016,0.26702678750477604,0.8247337656312821,0.09247517897706826,0.234
757041,Mayurbhanj,153.0,1000.0,3533.0,6.5359477124183005,23.091503267973856,0.4771908410866073,Stress Zone,0.2723198080254281,0.33304572435936775,0.5773136359418974,0.06473262528394778,0.261
757042,Mayurbhanj,152.0,1217.0,2407.0,8.006578947368421,15.835526315789474,-0.07672898685134912,Stress Zone,0.3335935564088338,0.22839372002984776,0.5670044638715065,0.06357668554673443,0.227
757043,Mayurbhanj,246.0,1580.0,3595.0,6.4227642276422765,14.613821138211382,0.507690867136477,Stress Zone,0.2676040259840122,0.21077322641805235,1.5360666384882629,0.17223502084478964,0.22
757045,Mayurbhanj,172.0,1269.0,3222.0,7.377906976744186,18.732558139534884,0.3241987749332286,Stress Zone,0.3073999823650759,0.27017723022554796,0.773187905279327,0.0866954802910015,0.245
757046,Mayurbhanj,168.0,1045.0,2324.0,6.220238095238095,13.833333333333334,-0.11755966688585212,Stress Zone,0.259165788727057,0.19951635312952218,0.7319512169977629,0.08207172134214809,0.194
757047,Mayurbhanj,163.0,898.0,2373.0,5.50920245398773,14.558282208588958,-0.09345480758837445,Stress Zone,0.2295405380604029,0.2099721957172102,0.6804053566458077,0.07629202265608132,0.189
757048,Mayurbhanj,329.0,1377.0,3945.0,4.185410334346504,11.990881458966566,0.6798684335470319,Stress Zone,0.17438483122980308,0.1729429112892588,2.3917279203307182,0.26817801903349797,0.192
757049,Mayurbhanj,162.0,1197.0,3193.0,7.388888888888889,19.709876543209877,0.30993263371635404,Stress Zone,0.30785754297274653,0.2842729654362179,0.6700961845754168,0.07513608291886797,0.25
757050,Mayurbhanj,188.0,1496.0,3519.0,7.957446808510638,18.71808510638298,0.47030373843018514,Stress Zone,0.33154646925172443,0.2699684875657992,0.9381346584055834,0.10519051608641515,0.255
757051,Mayurbhanj,83.0,589.0,1918.0,7.096385542168675,23.10843373493976,-0.31728564392209574,Exclusion Zone,0.29567041132322297,0.33328991026484844,0.14432840898547436,0.016183156320986946,0.259
757052,Mayurbhanj,162.0,1212.0,3324.0,7.481481481481482,20.51851851851852,0.37437623714430457,Stress Zone,0.3117154069197734,0.295935902633883,0.6700961845754168,0.07513608291886797,0.257
757053,Mayurbhanj,141.0,1442.0,3978.0,10.22695035460993,28.21276595744681,0.6961023183800271,Stress Zone,0.42610517705970286,0.4069090247368568,0.45360357109720517,0.050861348437387544,0.341
757054,Mayurbhanj,104.0,928.0,1712.0,8.923076923076923,16.46153846153846,-0.41862444015230804,Stable Zone,0.37177938098733065,0.23742261113837482,0.07216420449273718,0.008091578160493473,0.232
757055,Mayurbhanj,66.0,527.0,1451.0,7.984848484848484,21.984848484848484,-0.5470197111041789,Exclusion Zone,0.3326881581954287,0.31708458750376417,0.31958433418212184,0.035834131853613956,0.266
757073,Mayurbhanj,73.0,565.0,1465.0,7.739726027397261,20.068493150684933,-0.5401326084477567,Exclusion Zone,0.3224751480103854,0.28944524575152664,0.24742012968938462,0.027742553693120477,0.247
757074,Mayurbhanj,57.0,571.0,1485.0,10.017543859649123,26.05263157894737,-0.5302938903671536,Exclusion Zone,0.4173802699741312,0.375753689787369,0.41236688281564104,0.04623758948853413,0.322
757075,Mayurbhanj,84.0,997.0,2285.0,11.869047619047619,27.202380952380953,-0.13674516714302823,Stress Zone,0.494523045666748,0.39233637426932716,0.13401923691508336,0.015027216583773595,0.348
757077,Mayurbhanj,112.0,837.0,2311.0,7.473214285714286,20.633928571428573,-0.12395483363824417,Stress Zone,0.311370954781646,0.297600446696854,0.1546375810558654,0.0173390960582003,0.246
757079,Mayurbhanj,141.0,1428.0,4400.0,10.127659574468085,31.20567375886525,0.9036992698807532,Stress Zone,0.4219682335931038,0.45007534158928353,0.45360357109720517,0.050861348437387544,0.362
757081,Mayurbhanj,48.0,398.0,949.0,8.291666666666666,19.770833333333332,-0.7939715349273175,Exclusion Zone,0.34547171645625874,0.28515213722878996,0.5051494314491602,0.05664104712345431,0.258
757082,Mayurbhanj,73.0,667.0,1512.0,9.136986301369863,20.71232876712329,-0.5170116209583394,Exclusion Zone,0.38069190039456113,0.2987312024411661,0.24742012968938462,0.027742553693120477,0.269
757083,Mayurbhanj,44.0,246.0,989.0,5.590909090909091,22.477272727272727,-0.7742940987661113,Exclusion Zone,0.23294483941956962,0.3241867577958884,0.5463861197307244,0.06126480607230772,0.244
757084,Mayurbhanj,83.0,476.0,1704.0,5.734939759036145,20.53012048192771,-0.4225599273845493,Exclusion Zone,0.23894586721537206,0.2961032362311271,0.14432840898547436,0.016183156320986946,0.223
757085,Mayurbhanj,62.0,222.0,864.0,3.5806451612903225,13.935483870967742,-0.8357860867698809,Exclusion Zone,0.1491873322482531,0.2009896569419827,0.3608210224636859,0.04045789080246737,0.153
757086,Mayurbhanj,65.0,381.0,1770.0,5.861538461538461,27.23076923076923,-0.39009215771855893,Exclusion Zone,0.244220593372712,0.3927458146868444,0.32989350625251285,0.0369900715908273,0.277
757087,Mayurbhanj,165.0,909.0,3287.0,5.509090909090909,19.921212121212122,0.3561746086951888,Stress Zone,0.22953589055001494,0.2873210307718464,0.7010237007865898,0.07860390213050802,0.228
757091,Mayurbhanj,193.0,871.0,2449.0,4.512953367875648,12.689119170984457,-0.056067678882082535,Stress Zone,0.18803188899944367,0.18301350227137766,0.9896805187575385,0.11097021477248191,0.17
757092,Mayurbhanj,138.0,744.0,2336.0,5.391304347826087,16.92753623188406,-0.11165643603749024,Stress Zone,0.22462832164601837,0.24414363588819477,0.4226760548860321,0.04739352922574749,0.199
757093,Mayurbhanj,74.0,475.0,1442.0,6.418918918918919,19.486486486486488,-0.5514471342404503,Exclusion Zone,0.26744381146281065,0.2810510399343253,0.23711095761899362,0.026586613955907126,0.226
757100,Mayurbhanj,54.0,518.0,1376.0,9.592592592592593,25.48148148148148,-0.5839149039064406,Exclusion Zone,0.3996747049119867,0.36751606680886545,0.4432943990268141,0.04970540870017419,0.314
757101,Mayurbhanj,51.0,308.0,1333.0,6.03921568627451,26.137254901960784,-0.6050681477797374,Exclusion Zone,0.2516235026154956,0.37697420088115247,0.47422191523798723,0.05317322791181425,0.275
757102,Mayurbhanj,53.0,447.0,985.0,8.433962264150944,18.58490566037736,-0.776261842382232,Exclusion Zone,0.3514004526540954,0.2680476578757618,0.45360357109720517,0.050861348437387544,0.25
757103,Mayurbhanj,23.0,170.0,867.0,7.391304347826087,37.69565217391305,-0.8343102790577904,Exclusion Zone,0.3079581829017994,0.543679449439379,0.762878733208936,0.08553954055378814,0.381
757104,Mayurbhanj,66.0,374.0,1091.0,5.666666666666667,16.53030303030303,-0.7241166365550353,Exclusion Zone,0.2361012735580462,0.23841439349869517,0.31958433418212184,0.035834131853613956,0.197
