date,state,district,pincode,demo_age_5_17,demo_age_17_
10-11-2025,Odisha,Mayurbhanj,757040,0,9
10-11-2025,Odisha,Mayurbhanj,757042,3,5
10-11-2025,Odisha,Mayurbhanj,757045,0,13
10-11-2025,Odisha,Mayurbhanj,757048,2,16
10-11-2025,Odisha,Mayurbhanj,757050,2,17
10-11-2025,Odisha,Mayurbhanj,757079,2,6
10-11-2025,Odisha,Mayurbhanj,757081,1,4
10-11-2025,Odisha,Mayurbhanj,757082,0,6
10-11-2025,Odisha,Mayurbhanj,757101,2,1
10-11-2025,Odisha,Mayurbhanj,757107,2,3
10-11-2025,Odisha,Nuapada,766107,0,1
10-11-2025,Odisha,Nuapada,766118,0,1
10-11-2025,Odisha,Khordha,752023,0,3
10-11-2025,Odisha,Nayagarh,752079,1,8
10-11-2025,Odisha,Nayagarh,752080,1,5
10-11-2025,Odisha,Nayagarh,752092,1,4
10-11-2025,Odisha,Nayagarh,752093,1,8
10-11-2025,Odisha,Nayagarh,752094,0,2
10-11-2025,Odisha,Nuapada,766106,3,18
10-11-2025,Odisha,Nuapada,766108,5,10
10-11-2025,Odisha,Puri,752013,3,4
10-11-2025,Odisha,Puri,752017,2,9
10-11-2025,Odisha,Puri,752046,1,6
10-11-2025,Odisha,Khordha,752060,0,1
10-11-2025,Odisha,Puri,752105,1,6
10-11-2025,Odisha,Puri,752107,0,7
10-11-2025,Odisha,Rayagada,764062,0,1
10-11-2025,Odisha,Rayagada,765018,1,1
10-11-2025,Odisha,Sambalpur,768004,0,5
10-11-2025,Odisha,Sambalpur,768017,0,3
10-11-2025,Odisha,Sambalpur,768106,3,30
10-11-2025,Odisha,Balangir,767020,0,5
10-11-2025,Odisha,Subarnapur,767062,0,8
10-11-2025,Odisha,Sundargarh,769003,0,1
10-11-2025,Odisha,Sundargarh,770002,0,3
10-11-2025,Odisha,Sundargarh,770012,0,2
10-11-2025,Odisha,Sundargarh,770017,1,6
10-11-2025,Odisha,Sundargarh,770020,0,3
10-11-2025,Odisha,Sundargarh,770024,0,5
10-11-2025,Odisha,Sundargarh,770074,0,2
10-11-2025,Odisha,Sundargarh,769005,0,2
10-11-2025,Odisha,Sundargarh,769006,0,1
10-11-2025,Odisha,Sundargarh,769015,0,4
10-11-2025,Odisha,Sundargarh,769042,1,6
10-11-2025,Odisha,Sundargarh,770001,0,3
10-11-2025,Odisha,Sundargarh,770019,0,1
10-11-2025,Odisha,Sundargarh,770024,1,2
10-11-2025,Odisha,Sundargarh,770032,0,3
10-11-2025,Odisha,Sundargarh,770034,1,7
10-11-2025,Odisha,Sundargarh,770044,3,9
10-11-2025,Odisha,Sundargarh,770051,1,4
10-11-2025,Odisha,Balangir,767020,0,2
10-11-2025,Odisha,Balangir,767026,0,1
10-11-2025,Odisha,Balangir,767040,0,4
10-11-2025,Odisha,Balangir,767061,0,1
10-11-2025,Odisha,Balasore,756038,0,1
10-11-2025,Odisha,Balasore,756039,1,1
10-11-2025,Odisha,Bargarh,768030,0,7
10-11-2025,Odisha,Bargarh,768104,0,1
10-11-2025,Odisha,Bhadrak,756100,0,15
10-11-2025,Odisha,Bhadrak,756113,0,1
10-11-2025,Odisha,Bhadrak,756117,0,1
10-11-2025,Odisha,Bhadrak,756131,1,0
10-11-2025,Odisha,Bhadrak,756181,0,3
10-11-2025,Odisha,Cuttack,753009,0,1
10-11-2025,Odisha,Cuttack,754221,1,0
10-11-2025,Odisha,Ganjam,760010,0,1
10-11-2025,Odisha,Ganjam,761002,0,4
10-11-2025,Odisha,Ganjam,761045,0,1
10-11-2025,Odisha,Ganjam,761104,0,1
10-11-2025,Odisha,Ganjam,761105,0,1
10-11-2025,Odisha,Keonjhar,758001,0,6
10-11-2025,Odisha,Khordha,751001,0,1
10-11-2025,Odisha,Khordha,751003,0,4
10-11-2025,Odisha,Khordha,751016,0,1
10-11-2025,Odisha,Khordha,751020,0,1
10-11-2025,Odisha,Khordha,752034,0,2
10-11-2025,Odisha,Khordha,752035,0,2
10-11-2025,Odisha,Khordha,752102,0,5
10-11-2025,Odisha,Koraput,764038,0,1
10-11-2025,Odisha,Nayagarh,752068,0,2
10-11-2025,Odisha,Nayagarh,752081,0,3
10-11-2025,Odisha,Sundargarh,769004,0,1
11-11-2025,Odisha,Angul,759124,2,7
11-11-2025,Odisha,Angul,759126,1,17
11-11-2025,Odisha,Angul,759128,3,6
11-11-2025,Odisha,Angul,759130,0,7
11-11-2025,Odisha,Angul,759132,1,6
11-11-2025,Odisha,Angul,759118,0,2
11-11-2025,Odisha,Angul,759119,0,5
11-11-2025,Odisha,Balangir,767027,1,8
11-11-2025,Odisha,Balangir,767030,0,5
11-11-2025,Odisha,Balangir,767035,2,8
11-11-2025,Odisha,Balasore,756001,0,1
11-11-2025,Odisha,Balasore,756002,1,3
11-11-2025,Odisha,Balasore,756024,0,1
11-11-2025,Odisha,Balasore,756044,1,1
11-11-2025,Odisha,Balasore,756051,0,1
11-11-2025,Odisha,Balasore,756001,0,4
11-11-2025,Odisha,Balasore,756025,0,3
11-11-2025,Odisha,Balasore,756030,2,8
11-11-2025,Odisha,Balasore,756039,0,2
11-11-2025,Odisha,Balasore,756042,1,6
11-11-2025,Odisha,Balasore,756043,2,6
11-11-2025,Odisha,Balasore,756046,2,2
11-11-2025,Odisha,Balasore,756086,1,0
11-11-2025,Odisha,Balasore,756166,2,1
11-11-2025,Odisha,Bargarh,768034,3,11
11-11-2025,Odisha,Bargarh,768036,3,12
11-11-2025,Odisha,Bargarh,768039,2,14
11-11-2025,Odisha,Bargarh,768103,1,23
11-11-2025,Odisha,Boudh,762014,0,2
11-11-2025,Odisha,Boudh,762030,1,1
11-11-2025,Odisha,Bhadrak,756115,1,8
11-11-2025,Odisha,Bhadrak,756127,0,4
11-11-2025,Odisha,Bhadrak,756130,15,20
11-11-2025,Odisha,Bhadrak,756163,0,5
11-11-2025,Odisha,Bhadrak,756164,2,11
11-11-2025,Odisha,Boudh,762015,2,17
11-11-2025,Odisha,Boudh,762018,0,4
11-11-2025,Odisha,Boudh,762020,0,11
11-11-2025,Odisha,Cuttack,753008,0,3
11-11-2025,Odisha,Cuttack,753012,0,1
11-11-2025,Odisha,Khordha,754005,0,2
11-11-2025,Odisha,Cuttack,754022,0,12
11-11-2025,Odisha,Cuttack,754028,2,5
11-11-2025,Odisha,Cuttack,754112,1,1
11-11-2025,Odisha,Cuttack,754202,2,10
11-11-2025,Odisha,Cuttack,754209,1,6
11-11-2025,Odisha,Cuttack,754290,1,3
11-11-2025,Odisha,Cuttack,754293,1,1
11-11-2025,Odisha,Deogarh,768108,3,16
11-11-2025,Odisha,Deogarh,768119,0,3
11-11-2025,Odisha,Deogarh,768121,0,3
11-11-2025,Odisha,Dhenkanal,759017,0,14
11-11-2025,Odisha,Dhenkanal,759018,1,16
11-11-2025,Odisha,Gajapati,761201,0,2
11-11-2025,Odisha,Gajapati,761206,0,4
11-11-2025,Odisha,Gajapati,761214,3,5
11-11-2025,Odisha,Ganjam,760005,0,2
11-11-2025,Odisha,Ganjam,761104,3,15
11-11-2025,Odisha,Ganjam,761107,0,10
11-11-2025,Odisha,Ganjam,761124,2,5
11-11-2025,Odisha,Ganjam,761131,3,13
11-11-2025,Odisha,Ganjam,761144,0,3
11-11-2025,Odisha,Jajpur,754292,0,1
11-11-2025,Odisha,Jajpur,755003,4,6
11-11-2025,Odisha,Jajpur,755004,3,4
11-11-2025,Odisha,Jajpur,755008,2,7
11-11-2025,Odisha,Jajpur,755014,0,1
11-11-2025,Odisha,Jajpur,755018,1,10
11-11-2025,Odisha,Jajpur,755024,0,1
11-11-2025,Odisha,Jajpur,755026,0,2
11-11-2025,Odisha,Jajpur,755044,0,1
11-11-2025,Odisha,Jagatsinghpur,754103,1,6
11-11-2025,Odisha,Jagatsinghpur,754104,0,3
11-11-2025,Odisha,Jagatsinghpur,754119,0,6
11-11-2025,Odisha,Cuttack,754130,0,1
11-11-2025,Odisha,Jagatsinghpur,754132,0,3
11-11-2025,Odisha,Jagatsinghpur,754140,2,2
11-11-2025,Odisha,Jagatsinghpur,754162,1,2
11-11-2025,Odisha,Jagatsinghpur,754109,0,1
11-11-2025,Odisha,Jagatsinghpur,754114,0,2
11-11-2025,Odisha,Jajpur,754024,1,0
11-11-2025,Odisha,Jajpur,755017,1,1
11-11-2025,Odisha,Jajpur,755018,1,13
11-11-2025,Odisha,Jajpur,755025,1,1
11-11-2025,Odisha,Jajpur,755022,0,2
11-11-2025,Odisha,Sambalpur,768214,0,2
11-11-2025,Odisha,Jharsuguda,768217,0,9
11-11-2025,Odisha,Kalahandi,766013,3,7
11-11-2025,Odisha,Kalahandi,766019,0,15
11-11-2025,Odisha,Kalahandi,766026,1,4
11-11-2025,Odisha,Kalahandi,766037,4,15
11-11-2025,Odisha,Kalahandi,766100,2,4
11-11-2025,Odisha,Kalahandi,766102,1,7
11-11-2025,Odisha,Kandhamal,762011,1,20
11-11-2025,Odisha,Kandhamal,762022,0,1
11-11-2025,Odisha,Kandhamal,762102,3,3
11-11-2025,Odisha,Kandhamal,762103,4,14
11-11-2025,Odisha,Kandhamal,762104,1,8
11-11-2025,Odisha,Kandhamal,762109,1,2
11-11-2025,Odisha,Kendrapara,754212,6,21
11-11-2025,Odisha,Kendrapara,754225,1,10
11-11-2025,Odisha,Kendrapara,754231,0,4
11-11-2025,Odisha,Kendrapara,754248,0,12
11-11-2025,Odisha,Keonjhar,758015,1,6
11-11-2025,Odisha,Keonjhar,758019,0,14
11-11-2025,Odisha,Keonjhar,758020,2,2
11-11-2025,Odisha,Keonjhar,758030,1,1
11-11-2025,Odisha,Keonjhar,758032,1,8
11-11-2025,Odisha,Keonjhar,758036,0,5
11-11-2025,Odisha,Keonjhar,758041,1,3
11-11-2025,Odisha,Keonjhar,758078,1,5
11-11-2025,Odisha,Keonjhar,758081,1,6
11-11-2025,Odisha,Khordha,751001,0,5
11-11-2025,Odisha,Khordha,751002,2,12
11-11-2025,Odisha,Khordha,751004,0,1
11-11-2025,Odisha,Khordha,751007,0,1
11-11-2025,Odisha,Khordha,751010,0,4
11-11-2025,Odisha,Khordha,751012,0,1
11-11-2025,Odisha,Khordha,751013,0,1
11-11-2025,Odisha,Khordha,751016,1,3
11-11-2025,Odisha,Khordha,751024,0,6
11-11-2025,Odisha,Khordha,752060,2,3
11-11-2025,Odisha,Khordha,752061,0,7
11-11-2025,Odisha,Khordha,752020,0,1
11-11-2025,Odisha,Khordha,752050,0,2
11-11-2025,Odisha,Khordha,752056,0,6
11-11-2025,Odisha,Khordha,752066,1,3
11-11-2025,Odisha,Khordha,752103,0,2
11-11-2025,Odisha,Koraput,763008,1,7
11-11-2025,Odisha,Koraput,764006,0,2
11-11-2025,Odisha,Koraput,764021,1,11
11-11-2025,Odisha,Koraput,764037,1,13
11-11-2025,Odisha,Koraput,764038,1,9
11-11-2025,Odisha,Koraput,764039,0,8
11-11-2025,Odisha,Koraput,764040,0,2
11-11-2025,Odisha,Koraput,764041,1,1
11-11-2025,Odisha,Koraput,764056,2,16
11-11-2025,Odisha,Koraput,764058,4,23
11-11-2025,Odisha,Malkangiri,764052,2,11
11-11-2025,Odisha,Mayurbhanj,757016,0,5
11-11-2025,Odisha,Mayurbhanj,757017,0,1
11-11-2025,Odisha,Mayurbhanj,757023,4,9
11-11-2025,Odisha,Mayurbhanj,757025,2,11
11-11-2025,Odisha,Mayurbhanj,757027,1,5
11-11-2025,Odisha,Mayurbhanj,757028,1,6
11-11-2025,Odisha,Mayurbhanj,757030,0,6
11-11-2025,Odisha,Mayurbhanj,757032,1,13
11-11-2025,Odisha,Mayurbhanj,757041,0,2
11-11-2025,Odisha,Mayurbhanj,757045,2,6
11-11-2025,Odisha,Mayurbhanj,757051,2,3
11-11-2025,Odisha,Mayurbhanj,757052,2,3
11-11-2025,Odisha,Mayurbhanj,757055,1,4
11-11-2025,Odisha,Mayurbhanj,757083,0,1
11-11-2025,Odisha,Mayurbhanj,757086,1,3
11-11-2025,Odisha,Mayurbhanj,757093,2,4
11-11-2025,Odisha,Mayurbhanj,757100,1,2
11-11-2025,Odisha,Nabarangpur,764075,1,1
11-11-2025,Odisha,Khordha,752023,0,1
11-11-2025,Odisha,Nayagarh,752081,2,0
11-11-2025,Odisha,Nayagarh,752083,3,6
11-11-2025,Odisha,Nuapada,766105,3,4
11-11-2025,Odisha,Puri,752011,2,29
11-11-2025,Odisha,Puri,752014,4,8
11-11-2025,Odisha,Puri,752017,1,10
11-11-2025,Odisha,Khordha,752050,0,1
11-11-2025,Odisha,Puri,752107,0,5
11-11-2025,Odisha,Rayagada,765021,0,4
11-11-2025,Odisha,Rayagada,765026,2,18
11-11-2025,Odisha,Rayagada,765033,0,2
11-11-2025,Odisha,Rayagada,765034,0,1
11-11-2025,Odisha,Sambalpur,768004,3,5
11-11-2025,Odisha,Sambalpur,768018,0,1
11-11-2025,Odisha,Sambalpur,768026,0,1
11-11-2025,Odisha,Sambalpur,768105,0,12
11-11-2025,Odisha,Sambalpur,768106,11,24
11-11-2025,Odisha,Sambalpur,768113,1,8
11-11-2025,Odisha,Subarnapur,767023,1,10
11-11-2025,Odisha,Sundargarh,769012,0,1
11-11-2025,Odisha,Sundargarh,770017,0,4
11-11-2025,Odisha,Sundargarh,770035,0,3
11-11-2025,Odisha,Sundargarh,770073,1,0
11-11-2025,Odisha,Sundargarh,769008,0,1
11-11-2025,Odisha,Sundargarh,770002,1,6
11-11-2025,Odisha,Sundargarh,770020,2,1
11-11-2025,Odisha,Sundargarh,770022,1,4
11-11-2025,Odisha,Sundargarh,770024,1,2
11-11-2025,Odisha,Sundargarh,770036,1,9
11-11-2025,Odisha,Sundargarh,770037,3,8
11-11-2025,Odisha,Sundargarh,770038,0,6
11-11-2025,Odisha,Sundargarh,770039,0,7
11-11-2025,Odisha,Sundargarh,770044,1,4
11-11-2025,Odisha,Sundargarh,770051,1,4
11-11-2025,Odisha,Sundargarh,770052,2,0
11-11-2025,Odisha,Balangir,767020,0,1
11-11-2025,Odisha,Balangir,767024,0,1
11-11-2025,Odisha,Balangir,767037,0,2
11-11-2025,Odisha,Balangir,767040,0,1
11-11-2025,Odisha,Balangir,767066,0,1
11-11-2025,Odisha,Balasore,756032,0,2
11-11-2025,Odisha,Balasore,756045,1,2
11-11-2025,Odisha,Balasore,756026,0,1
11-11-2025,Odisha,Bargarh,768029,0,1
11-11-2025,Odisha,Bargarh,768103,0,2
11-11-2025,Odisha,Bhadrak,756117,0,1
11-11-2025,Odisha,Bhadrak,756125,0,1
11-11-2025,Odisha,Dhenkanal,759015,0,1
11-11-2025,Odisha,Gajapati,761201,0,1
11-11-2025,Odisha,Ganjam,761001,0,2
11-11-2025,Odisha,Ganjam,761041,0,1
11-11-2025,Odisha,Kendrapara,754239,0,1
11-11-2025,Odisha,Keonjhar,758001,0,1
11-11-2025,Odisha,Khordha,751021,0,2
11-11-2025,Odisha,Khordha,752034,0,2
11-11-2025,Odisha,Koraput,764001,0,1
11-11-2025,Odisha,Koraput,764063,0,1
11-11-2025,Odisha,Nayagarh,752069,0,1
11-11-2025,Odisha,Puri,752016,1,0
11-11-2025,Odisha,Sambalpur,768025,0,1
12-11-2025,Odisha,Angul,759117,1,5
12-11-2025,Odisha,Angul,759124,2,7
12-11-2025,Odisha,Angul,759132,0,10
12-11-2025,Odisha,Angul,759148,1,2
12-11-2025,Odisha,Angul,759126,0,1
12-11-2025,Odisha,Angul,759127,0,1
12-11-2025,Odisha,Angul,759128,0,1
12-11-2025,Odisha,Balangir,767022,1,2
12-11-2025,Odisha,Balangir,767040,1,6
12-11-2025,Odisha,Balangir,767065,4,2
12-11-2025,Odisha,Balangir,767066,0,1
12-11-2025,Odisha,Balangir,767070,0,1
12-11-2025,Odisha,Balasore,756002,0,3
12-11-2025,Odisha,Balasore,756021,0,2
12-11-2025,Odisha,Balasore,756027,1,2
12-11-2025,Odisha,Balasore,756030,0,6
12-11-2025,Odisha,Balasore,756033,0,6
13-11-2025,Odisha,Angul,759104,1,1
13-11-2025,Odisha,Angul,759118,1,5
13-11-2025,Odisha,Angul,759122,0,6
13-11-2025,Odisha,Angul,759124,0,5
13-11-2025,Odisha,Angul,759129,1,7
13-11-2025,Odisha,Angul,759143,3,5
13-11-2025,Odisha,Angul,759132,0,2
13-11-2025,Odisha,Balangir,767028,2,7
13-11-2025,Odisha,Balangir,767030,1,7
13-11-2025,Odisha,Balangir,767035,0,4
13-11-2025,Odisha,Balangir,767042,0,1
13-11-2025,Odisha,Balasore,756020,0,2
13-11-2025,Odisha,Balasore,756026,1,4
13-11-2025,Odisha,Balasore,756034,0,1
13-11-2025,Odisha,Balasore,756040,2,3
13-11-2025,Odisha,Balasore,756047,0,3
13-11-2025,Odisha,Balasore,756056,0,1
13-11-2025,Odisha,Balasore,756126,0,1
13-11-2025,Odisha,Balasore,756134,1,0
13-11-2025,Odisha,Balasore,756182,0,4
13-11-2025,Odisha,Balasore,756001,0,6
13-11-2025,Odisha,Balasore,756022,0,1
13-11-2025,Odisha,Balasore,756025,4,3
13-11-2025,Odisha,Balasore,756038,0,4
13-11-2025,Odisha,Balasore,756058,2,0
13-11-2025,Odisha,Balasore,756059,2,5
13-11-2025,Odisha,Balasore,756060,2,9
13-11-2025,Odisha,Balasore,756080,2,2
13-11-2025,Odisha,Balasore,756083,2,3
13-11-2025,Odisha,Balasore,756084,0,3
13-11-2025,Odisha,Balasore,756085,0,2
13-11-2025,Odisha,Balasore,756126,1,10
13-11-2025,Odisha,Bargarh,768031,0,1
13-11-2025,Odisha,Bargarh,768034,0,5
13-11-2025,Odisha,Bargarh,768037,1,4
13-11-2025,Odisha,Bargarh,768040,6,9
13-11-2025,Odisha,Bargarh,768049,0,4
13-11-2025,Odisha,Bargarh,768102,0,3
13-11-2025,Odisha,Bargarh,768115,0,6
13-11-2025,Odisha,Boudh,762014,0,2
13-11-2025,Odisha,Boudh,762017,1,1
13-11-2025,Odisha,Bhadrak,756111,1,3
13-11-2025,Odisha,Bhadrak,756112,3,11
13-11-2025,Odisha,Bhadrak,756117,2,28
13-11-2025,Odisha,Bhadrak,756128,0,2
13-11-2025,Odisha,Bhadrak,756130,4,11
13-11-2025,Odisha,Bhadrak,756131,3,9
13-11-2025,Odisha,Bhadrak,756137,2,2
13-11-2025,Odisha,Bhadrak,756138,1,1
13-11-2025,Odisha,Bhadrak,756144,0,1
13-11-2025,Odisha,Bhadrak,756171,3,7
13-11-2025,Odisha,Bhadrak,756181,1,1
13-11-2025,Odisha,Boudh,762023,0,1
13-11-2025,Odisha,Cuttack,753001,0,10
13-11-2025,Odisha,Cuttack,753003,0,4
13-11-2025,Odisha,Cuttack,753004,0,4
13-11-2025,Odisha,Cuttack,753014,1,5
13-11-2025,Odisha,Cuttack,754004,1,5
13-11-2025,Odisha,Khordha,754005,1,3
13-11-2025,Odisha,Cuttack,754007,2,6
13-11-2025,Odisha,Cuttack,754030,4,6
13-11-2025,Odisha,Kendrapara,754134,1,5
13-11-2025,Odisha,Kendrapara,754208,0,2
13-11-2025,Odisha,Sambalpur,768107,0,1
13-11-2025,Odisha,Deogarh,768119,1,10
13-11-2025,Odisha,Dhenkanal,759014,3,8
13-11-2025,Odisha,Dhenkanal,759016,2,23
13-11-2025,Odisha,Dhenkanal,759024,0,7
13-11-2025,Odisha,Dhenkanal,759120,4,13
13-11-2025,Odisha,Gajapati,761016,6,21
13-11-2025,Odisha,Gajapati,761207,4,9
13-11-2025,Odisha,Gajapati,761208,1,5
13-11-2025,Odisha,Gajapati,761212,5,8
13-11-2025,Odisha,Gajapati,761215,0,4
13-11-2025,Odisha,Ganjam,760004,0,1
13-11-2025,Odisha,Ganjam,760010,1,11
13-11-2025,Odisha,Ganjam,761004,3,9
13-11-2025,Odisha,Ganjam,761007,1,4
13-11-2025,Odisha,Ganjam,761008,2,9
13-11-2025,Odisha,Ganjam,761018,3,15
13-11-2025,Odisha,Ganjam,761019,4,6
13-11-2025,Odisha,Ganjam,761032,6,24
13-11-2025,Odisha,Ganjam,761041,0,7
13-11-2025,Odisha,Ganjam,761042,0,2
13-11-2025,Odisha,Ganjam,761043,2,1
13-11-2025,Odisha,Ganjam,761102,2,12
13-11-2025,Odisha,Ganjam,761103,0,8
13-11-2025,Odisha,Ganjam,761133,0,3
13-11-2025,Odisha,Jajpur,755001,0,2
13-11-2025,Odisha,Jajpur,755005,1,1
13-11-2025,Odisha,Jajpur,755006,2,7
13-11-2025,Odisha,Jajpur,755036,1,4
13-11-2025,Odisha,Jajpur,755049,1,0
13-11-2025,Odisha,Jagatsinghpur,754102,1,4
13-11-2025,Odisha,Jagatsinghpur,754113,2,4
13-11-2025,Odisha,Jagatsinghpur,754120,0,3
13-11-2025,Odisha,Jajpur,754023,0,1
13-11-2025,Odisha,Jajpur,755001,2,3
13-11-2025,Odisha,Jajpur,755006,2,6
13-11-2025,Odisha,Jajpur,755009,0,10
13-11-2025,Odisha,Jajpur,755014,0,8
13-11-2025,Odisha,Jajpur,755025,2,6
13-11-2025,Odisha,Jajpur,755031,0,1
13-11-2025,Odisha,Jajpur,755049,2,3
13-11-2025,Odisha,Jharsuguda,768215,0,6
13-11-2025,Odisha,Jharsuguda,768218,0,3
13-11-2025,Odisha,Kalahandi,766023,0,7
13-11-2025,Odisha,Kalahandi,766027,0,4
13-11-2025,Odisha,Kandhamal,762027,0,2
13-11-2025,Odisha,Kandhamal,762105,4,12
13-11-2025,Odisha,Kandhamal,762106,2,8
13-11-2025,Odisha,Jagatsinghpur,754142,0,1
13-11-2025,Odisha,Jajpur,754214,0,4
13-11-2025,Odisha,Kendrapara,754216,1,5
13-11-2025,Odisha,Kendrapara,754224,3,18
13-11-2025,Odisha,Kendrapara,754240,0,1
13-11-2025,Odisha,Kendrapara,754250,2,7
13-11-2025,Odisha,Jajpur,754292,1,0
13-11-2025,Odisha,Keonjhar,758013,0,4
13-11-2025,Odisha,Keonjhar,758015,4,13
13-11-2025,Odisha,Keonjhar,758020,2,10
13-11-2025,Odisha,Keonjhar,758025,2,13
13-11-2025,Odisha,Keonjhar,758029,4,12
13-11-2025,Odisha,Keonjhar,758031,1,5
13-11-2025,Odisha,Keonjhar,758037,0,1
13-11-2025,Odisha,Keonjhar,758038,0,4
13-11-2025,Odisha,Keonjhar,758047,0,5
13-11-2025,Odisha,Keonjhar,758076,2,9
13-11-2025,Odisha,Khordha,751014,0,1
13-11-2025,Odisha,Khordha,751016,1,1
13-11-2025,Odisha,Khordha,751018,0,4
13-11-2025,Odisha,Khordha,752018,0,2
13-11-2025,Odisha,Khordha,752019,1,1
13-11-2025,Odisha,Khordha,752020,1,3
13-11-2025,Odisha,Khordha,752027,0,3
13-11-2025,Odisha,Khordha,752030,1,5
13-11-2025,Odisha,Khordha,752038,0,3
13-11-2025,Odisha,Khordha,752055,1,3
13-11-2025,Odisha,Khordha,754005,0,2
13-11-2025,Odisha,Khordha,752050,0,3
13-11-2025,Odisha,Khordha,752055,0,2
13-11-2025,Odisha,Khordha,752056,0,3
13-11-2025,Odisha,Khordha,752062,1,6
13-11-2025,Odisha,Khordha,752064,0,2
13-11-2025,Odisha,Koraput,764001,1,7
13-11-2025,Odisha,Koraput,764037,1,6
13-11-2025,Odisha,Koraput,764043,1,19
13-11-2025,Odisha,Malkangiri,764044,6,16
13-11-2025,Odisha,Malkangiri,764051,2,16
13-11-2025,Odisha,Malkangiri,764086,0,2
13-11-2025,Odisha,Balasore,756030,0,1
13-11-2025,Odisha,Mayurbhanj,757021,2,3
13-11-2025,Odisha,Mayurbhanj,757022,1,4
13-11-2025,Odisha,Mayurbhanj,757023,0,6
13-11-2025,Odisha,Mayurbhanj,757028,2,3
13-11-2025,Odisha,Mayurbhanj,757035,1,6
13-11-2025,Odisha,Mayurbhanj,757038,4,19
13-11-2025,Odisha,Mayurbhanj,757040,1,5
13-11-2025,Odisha,Mayurbhanj,757049,0,14
13-11-2025,Odisha,Mayurbhanj,757051,1,3
13-11-2025,Odisha,Mayurbhanj,757053,2,11
13-11-2025,Odisha,Mayurbhanj,757081,2,1
13-11-2025,Odisha,Mayurbhanj,757086,2,1
13-11-2025,Odisha,Mayurbhanj,757104,1,2
13-11-2025,Odisha,Mayurbhanj,757107,1,2
13-11-2025,Odisha,Koraput,764058,2,9
13-11-2025,Odisha,Nabarangpur,764061,0,12
13-11-2025,Odisha,Khordha,752023,0,2
13-11-2025,Odisha,Nayagarh,752025,2,4
13-11-2025,Odisha,Nayagarh,752069,2,5
13-11-2025,Odisha,Nayagarh,752070,4,10
13-11-2025,Odisha,Nayagarh,752077,4,11
13-11-2025,Odisha,Nayagarh,752081,1,6
13-11-2025,Odisha,Nayagarh,752093,2,2
13-11-2025,Odisha,Puri,752003,0,1
13-11-2025,Odisha,Puri,752014,1,3
13-11-2025,Odisha,Khordha,752050,0,1
13-11-2025,Odisha,Khordha,752060,0,4
13-11-2025,Odisha,Puri,752106,0,3
12-11-2025,Odisha,Balasore,756038,0,5
12-11-2025,Odisha,Balasore,756049,0,2
12-11-2025,Odisha,Balasore,756001,0,9
12-11-2025,Odisha,Balasore,756020,0,3
12-11-2025,Odisha,Balasore,756025,1,4
12-11-2025,Odisha,Balasore,756026,4,3
12-11-2025,Odisha,Balasore,756036,1,8
12-11-2025,Odisha,Balasore,756041,4,2
12-11-2025,Odisha,Balasore,756043,0,4
12-11-2025,Odisha,Balasore,756046,1,6
12-11-2025,Odisha,Balasore,756080,2,1
12-11-2025,Odisha,Balasore,756126,2,8
12-11-2025,Odisha,Bargarh,768035,3,5
12-11-2025,Odisha,Bargarh,768036,6,16
12-11-2025,Odisha,Bargarh,768038,4,11
12-11-2025,Odisha,Boudh,762017,0,2
12-11-2025,Odisha,Bhadrak,756101,0,5
12-11-2025,Odisha,Bhadrak,756118,2,3
12-11-2025,Odisha,Bhadrak,756119,0,11
12-11-2025,Odisha,Bhadrak,756120,2,4
12-11-2025,Odisha,Bhadrak,756130,2,6
12-11-2025,Odisha,Kandhamal,762012,1,1
12-11-2025,Odisha,Boudh,762013,0,4
12-11-2025,Odisha,Boudh,762014,2,12
12-11-2025,Odisha,Boudh,762015,4,14
12-11-2025,Odisha,Boudh,762030,0,1
12-11-2025,Odisha,Puri,752120,0,3
12-11-2025,Odisha,Cuttack,753009,0,4
12-11-2025,Odisha,Cuttack,753010,0,1
12-11-2025,Odisha,Cuttack,753013,1,1
12-11-2025,Odisha,Cuttack,754002,0,1
12-11-2025,Odisha,Khordha,754005,1,3
12-11-2025,Odisha,Cuttack,754021,0,1
12-11-2025,Odisha,Cuttack,754022,0,5
12-11-2025,Odisha,Jajpur,754023,0,1
12-11-2025,Odisha,Cuttack,754029,2,10
12-11-2025,Odisha,Cuttack,754031,3,17
12-11-2025,Odisha,Cuttack,754035,1,5
12-11-2025,Odisha,Kendrapara,754134,2,3
12-11-2025,Odisha,Cuttack,754209,2,5
12-11-2025,Odisha,Cuttack,754290,1,2
12-11-2025,Odisha,Dhenkanal,759027,0,4
12-11-2025,Odisha,Dhenkanal,759120,3,23
12-11-2025,Odisha,Gajapati,761206,1,6
12-11-2025,Odisha,Gajapati,761207,1,12
12-11-2025,Odisha,Gajapati,761208,1,9
12-11-2025,Odisha,Gajapati,761211,2,10
12-11-2025,Odisha,Ganjam,760001,3,10
12-11-2025,Odisha,Ganjam,760002,4,10
12-11-2025,Odisha,Ganjam,760004,0,1
12-11-2025,Odisha,Ganjam,760008,2,3
12-11-2025,Odisha,Ganjam,761001,1,4
12-11-2025,Odisha,Ganjam,761004,1,12
12-11-2025,Odisha,Ganjam,761010,3,11
12-11-2025,Odisha,Ganjam,761026,2,20
12-11-2025,Odisha,Ganjam,761027,2,7
12-11-2025,Odisha,Ganjam,761030,3,13
